edge_id,u,v,lat,lng,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count,zone,source_area,destination_area,road_name,road_type,highway_type,zone_type,static_component,graph_component
EDGE_63_42977,63,42977,12.970543,77.60002,,25.0,0.12,0.18518518,0.2682216,0.083333336,0.407767,0.45052418,0.14646648,0.31978658,0.499218,0.23027912,0.3812693,0.6261605,0.3012963,0.6853707,0.5886437,0.49451208,0.32627475,0.12727077,0.3358769,0.27748692,0.7083333,2,MG Road,MG Road,MG Road,Vittal Mallya Road,tertiary,tertiary,Residential Hub,0.1830926289251916,-1.2394585999770108e-06
EDGE_64_42978,64,42978,12.975052,77.599754,,30.0,0.32,0.2962963,0.5393586,0.45833334,0.36893204,0.23521288,0.33780757,0.38832304,0.55081624,0.5035604,0.4866138,0.5662366,0.28907406,0.64649314,0.5558831,0.33400884,0.4818368,0.18103437,0.2624844,0.556719,0.74583334,1,MG Road,MG Road,MG Road,Lavelle Road,tertiary,tertiary,Commercial Hub,0.17333418709094922,-1.2394585999770108e-06
EDGE_65_42979,65,42979,12.972982,77.60122,,40.0,0.4,0.44444445,0.787172,0.41666666,0.41747573,0.38534823,0.4561516,0.43246064,0.4306744,0.65222913,0.45897907,0.5430199,0.3661111,0.63634074,0.49173856,0.1,0.60482717,0.19564466,0.18159382,0.65445024,0.7416667,2,MG Road,MG Road,MG Road,Saint Mark's Road,tertiary,tertiary,Commercial Hub,0.11261633379548897,-1.2394585999770108e-06
EDGE_66_42980,66,42980,12.97318,77.6012,,40.0,0.36,0.4074074,0.77842563,0.41666666,0.407767,0.3742334,0.4315277,0.42421108,0.49818078,0.64281684,0.4439688,0.5375828,0.35685185,0.6364099,0.51734436,0.1,0.5813813,0.111196004,0.15087557,0.65619546,0.7416667,2,MG Road,MG Road,MG Road,State Bank Road,tertiary,tertiary,Commercial Hub,0.1270412343896221,-1.2394585999770108e-06
EDGE_67_42981,67,42981,12.971222,77.59775,,40.0,0.36,0.33333334,0.3760933,0.16666667,0.407767,0.36744192,0.310828,0.3759312,0.3941196,0.34671494,0.44576794,0.5984308,0.29833335,0.75060785,0.5310166,0.1,0.46227974,0.041872654,0.26396257,0.35602096,0.71666664,1,MG Road,MG Road,MG Road,Walton Road,tertiary,tertiary,Residential Hub,0.1300681006160781,-1.2394585999770108e-06
EDGE_68_42982,68,42982,12.97134,77.595955,,40.0,0.28,0.25925925,0.425656,0.16666667,0.41747573,0.35299188,0.2816968,0.36747873,0.46600357,0.34916472,0.45919678,0.6064952,0.2798148,0.7532075,0.55903196,0.80619437,0.43215188,0.24772091,0.32895494,0.32984293,0.71666664,1,MG Road,MG Road,MG Road,Vittal Mallya Road,tertiary,tertiary,Residential Hub,0.17913770024826373,-1.2394585999770108e-06
EDGE_69_42983,69,42983,12.971873,77.59363,,50.0,0.24,0.22222222,0.303207,0.16666667,0.34951457,0.37024805,0.2229621,0.42958483,0.4642016,0.26397893,0.46904382,0.65185064,0.30555555,0.68550444,0.55272484,0.1,0.38028038,0.1592538,0.33642522,0.2495637,0.71666664,1,MG Road,MG Road,MG Road,Kasturba Road,secondary,secondary,Residential Hub,0.14651340252451758,-1.2394585999770108e-06
EDGE_70_42984,70,42984,12.971857,77.59378,,60.0,0.24,0.2962963,0.3148688,0.16666667,0.3592233,0.3662635,0.37646064,0.5359843,0.5730053,0.26922673,0.42666665,0.6345799,0.42707407,0.60229355,0.56457967,0.1,0.40171435,0.046441786,0.28721878,0.2495637,0.71666664,2,MG Road,MG Road,MG Road,Kasturba Road,primary,primary,Residential Hub,0.10504289998854807,-1.2394585999770108e-06
EDGE_71_42985,71,42985,12.969538,77.594475,,25.0,0.28,0.25925925,0.35276967,0.16666667,0.4368932,0.46579087,0.4098309,0.54773235,0.43511242,0.2938528,0.4557877,0.6907626,0.37781483,0.61735827,0.51811635,1.6057487,0.4139303,0.06768801,0.28245196,0.2547993,0.71666664,1,MG Road,MG Road,MG Road,Vittal Mallya Road,primary,primary,Residential Hub,0.06677440362090983,-1.2394585999770108e-06
EDGE_72_42986,72,42986,12.9717,77.606575,,40.0,0.56,0.5925926,0.83090377,0.875,0.32038835,0.1660292,0.70727116,0.65550846,0.46848866,0.7768203,0.46579006,0.5474164,0.50114816,0.5130212,0.44630742,0.2649874,0.7007972,0.16085367,0.1523713,0.7713787,0.7875,2,MG Road,MG Road,MG Road,Residency Road,primary,primary,Commercial Hub,0.02334738983493822,-1.2394585999770108e-06
EDGE_73_42987,73,42987,12.971489,77.60659,,50.0,0.56,0.5185185,0.8104956,0.875,0.32038835,0.16519423,0.7011487,0.61805946,0.44261906,0.7629246,0.434961,0.5698069,0.42162964,0.5204846,0.43607423,0.19343348,0.6771766,0.1238064,0.14469524,0.7556719,0.7875,1,MG Road,MG Road,MG Road,Unnamed Road,primary,primary_link,Commercial Hub,0.02081503315719642,-1.2394585999770108e-06
EDGE_74_42988,74,42988,12.969605,77.61046,,30.0,0.72,0.6666667,0.2244898,0.125,0.23300971,0.22366825,0.46334693,0.50653875,0.4351409,0.2885361,0.38323554,0.48279107,0.41666666,0.56663626,0.4747279,0.5490143,0.61571217,0.21159673,0.3849134,0.22338569,0.7125,1,MG Road,MG Road,MG Road,Commissariat Road,secondary,secondary,Residential Hub,0.07922360798824339,-1.2394585999770108e-06
EDGE_75_42989,75,42989,12.970343,77.6104,,50.0,0.8,0.8148148,0.25072888,0.125,0.22330096,0.18374793,0.66521865,0.62908745,0.44447368,0.31653216,0.42690244,0.46573198,0.5567037,0.44828752,0.44098493,0.1,0.66023207,0.12399774,0.3695363,0.23734729,0.7125,2,MG Road,MG Road,MG Road,Magrath Road,primary,primary,Residential Hub,-0.0012389609817238488,-1.2394585999770108e-06
EDGE_76_42990,76,42990,12.97045,77.61,,40.0,0.76,0.7777778,0.25072888,0.125,0.22330096,0.15521176,0.49321866,0.43288746,0.4424532,0.31629133,0.410897,0.40615293,0.44944444,0.542622,0.47556898,0.14868082,0.6620497,0.14589033,0.3494472,0.2565445,0.7125,2,MG Road,MG Road,MG Road,Magrath Road,tertiary,tertiary,Residential Hub,0.0869959423394347,-1.2394585999770108e-06
EDGE_77_42991,77,42991,12.964473,77.601295,,30.0,0.4,0.37037036,0.12244898,0.0,0.407767,0.60756254,0.2567347,0.28269386,0.42466864,0.15855753,0.48555666,0.52945125,0.2550926,0.7837874,0.5599197,0.1803777,0.42012793,0.11964239,0.38384596,0.14485165,0.7,1,MG Road,MG Road,MG Road,Unnamed Road,residential,residential,Residential Hub,0.21182123785281418,-1.2394585999770108e-06
EDGE_78_42992,78,42992,12.963192,77.59791,,30.0,0.4,0.37037036,0.1516035,0.083333336,0.47572815,0.49075857,0.26548105,0.28619242,0.4607147,0.18158108,0.42113155,0.5186374,0.2550926,0.7557327,0.5645137,0.4480438,0.42741653,0.14278024,0.38289702,0.15008727,0.7083333,1,MG Road,MG Road,MG Road,Cornwell Cross Road,residential,residential,Residential Hub,0.20878433935633758,-1.2394585999770108e-06
EDGE_79_42993,79,42993,12.962704,77.5985,,30.0,0.48,0.44444445,0.13702624,0.041666668,0.49514562,0.5182782,0.30510786,0.29884315,0.4141711,0.18180753,0.42009276,0.5029709,0.2736111,0.7448321,0.54044133,0.1,0.46629074,0.15276498,0.39199296,0.14659686,0.70416665,1,MG Road,MG Road,MG Road,Cornwell Cross Road,residential,residential,Residential Hub,0.18768747559899798,-1.2394585999770108e-06
EDGE_80_42994,80,42994,12.963021,77.59998,,20.0,0.4,0.37037036,0.16034986,0.0,0.46601942,0.5779635,0.26810497,0.287242,0.43402356,0.1787543,0.43055168,0.52664477,0.2550926,0.7514259,0.5552568,1.0813173,0.42960313,0.21672092,0.4094121,0.15532286,0.7,1,MG Road,MG Road,MG Road,O'Shaungnessy Road,residential,residential,Residential Hub,0.20915941284763226,-1.2394585999770108e-06
EDGE_81_42995,81,42995,12.964098,77.606705,,30.0,0.52,0.5555556,0.07580175,0.083333336,0.34951457,0.5128631,0.45874053,0.5576962,0.52686024,0.15499909,0.47505373,0.5447197,0.49188888,0.50870657,0.52001375,0.18832567,0.4907624,0.16485183,0.41825628,0.11518325,0.7083333,2,MG Road,MG Road,MG Road,Hosur Road,primary,primary,Residential Hub,0.0972210763889006,-1.2394585999770108e-06
EDGE_82_42996,82,42996,12.964942,77.6037,,30.0,0.48,0.5185185,0.15451895,0.0,0.407767,0.53307694,0.3103557,0.30094227,0.44536427,0.18917751,0.47637245,0.46398333,0.33212963,0.6955703,0.541203,0.12543161,0.48918244,0.15406501,0.38639054,0.15881327,0.7,2,MG Road,MG Road,MG Road,Myrtle Lane,residential,residential,Residential Hub,0.19140069459786846,-1.2394585999770108e-06
EDGE_83_42997,83,42997,12.9642,77.604576,,30.0,0.24,0.22222222,0.110787176,0.0,0.3883495,0.54102224,0.16523615,0.25249445,0.48546526,0.12512124,0.42584643,0.5704715,0.21805556,0.8356069,0.6056963,0.32824332,0.33217543,0.18711296,0.41491583,0.13089006,0.7,1,MG Road,MG Road,MG Road,Wellington Street,residential,residential,Residential Hub,0.2524453899535911,-1.2394585999770108e-06
EDGE_42998_42999,42998,42999,12.9651375,77.603165,,30.0,0.36,0.4074074,0.16034986,0.0,0.39805827,0.53993905,0.24610496,0.280042,0.4469535,0.17484853,0.43647897,0.50795096,0.30435187,0.63299054,0.5461105,0.31305662,0.4268624,0.21543004,0.40889573,0.16230367,0.7,2,MG Road,MG Road,MG Road,Laurel Lane,residential,residential,Residential Hub,0.19128221864358708,-1.2394585999770108e-06
EDGE_85_43000,85,43000,12.984123,77.59745,,40.0,0.64,0.6666667,0.1516035,0.041666668,0.36893204,0.32502648,0.39748105,0.39939243,0.48073468,0.23278615,0.44471598,0.43911293,0.42166665,0.5480794,0.50893164,0.1551998,0.5734906,0.083305374,0.35910708,0.21465969,0.70416665,2,MG Road,MG Road,MG Road,Venkataswamy Naidu Road,tertiary,tertiary,Residential Hub,0.11662714532491096,-1.2394585999770108e-06
EDGE_86_43001,86,43001,12.98391,77.59737,,30.0,0.64,0.6666667,0.16034986,0.041666668,0.36893204,0.32012105,0.40010497,0.37244198,0.44300938,0.2382927,0.49172828,0.43843052,0.40766665,0.594131,0.5055183,0.23299123,0.5756772,0.1167505,0.3694239,0.21989529,0.70416665,2,MG Road,MG Road,MG Road,Venkataswamy Naidu Road,tertiary,tertiary_link,Residential Hub,0.12778855245154477,-1.2394585999770108e-06
EDGE_87_43002,87,43002,12.983184,77.59854,,30.0,0.64,0.6666667,0.2186589,0.041666668,0.36893204,0.3899994,0.41759768,0.25543907,0.34657624,0.27290872,0.38843915,0.44336048,0.39366665,0.6467968,0.5072649,0.73144644,0.5902545,0.16015258,0.36637658,0.2478185,0.70416665,2,MG Road,MG Road,MG Road,Cunningham Road,unclassified,unclassified,Residential Hub,0.1382784174049216,-1.2394585999770108e-06
EDGE_88_43003,88,43003,12.9854965,77.60517,,40.0,0.04,0.037037037,0.25947523,0.0,0.41747573,0.23880652,0.09984256,0.30433702,0.448763,0.1798319,0.4074027,0.7005563,0.22425926,0.79938686,0.60069317,0.1,0.26305115,0.14987291,0.347979,0.19022688,0.7,1,MG Road,MG Road,MG Road,Chandni Chowk Road,tertiary,tertiary,Residential Hub,0.18130958439419692,-1.2394585999770108e-06
EDGE_89_43004,89,43004,12.985511,77.6055,,40.0,0.04,0.11111111,0.27113703,0.0,0.42718446,0.23875466,0.10334111,0.30573645,0.40993902,0.18560329,0.52293104,0.68257385,0.2827778,0.69278485,0.57225096,0.1,0.2844851,0.11924214,0.33164504,0.19197208,0.7,2,MG Road,MG Road,MG Road,Chandni Chowk Road,tertiary,tertiary,Residential Hub,0.15100596953112444,-1.2394585999770108e-06
EDGE_90_43005,90,43005,12.985603,77.605354,,40.0,0.04,0.11111111,0.25655976,0.0,0.42718446,0.24541827,0.09896793,0.30398718,0.43799567,0.17642571,0.485333,0.67415684,0.2827778,0.70552313,0.58358455,0.1,0.28084078,0.05210374,0.30989173,0.18324608,0.7,2,MG Road,MG Road,MG Road,Hazrat Kambal Posh Road,tertiary,tertiary,Residential Hub,0.15433861755192138,-1.2394585999770108e-06
EDGE_91_43006,91,43006,12.984597,77.61396,,40.0,0.0,0.0,0.040816326,0.0,0.16504854,0.49799478,0.012244898,0.27089795,0.47753152,0.036168393,0.40528876,0.70674056,0.215,0.80760807,0.6303843,0.16716613,0.18712716,0.1357577,0.41886353,0.059336822,0.7,1,MG Road,MG Road,MG Road,Sivanchetti Garden Road,tertiary,tertiary,Residential Hub,0.23564871060497783,-1.2394585999770108e-06
EDGE_92_43007,92,43007,12.984337,77.61428,,50.0,0.0,0.074074075,0.037900876,0.0,0.16504854,0.5152108,0.011370262,0.3545481,0.5226559,0.03433288,0.54407054,0.6935736,0.30851853,0.6735352,0.6152119,0.1,0.20491682,0.1687129,0.433066,0.057591625,0.7,2,MG Road,MG Road,MG Road,St. John's Road,secondary,secondary,Residential Hub,0.2138379323921816,-1.2394585999770108e-06
EDGE_93_43008,93,43008,12.98454,77.614426,,50.0,0.0,0.074074075,0.040816326,0.0,0.16504854,0.5103257,0.012244898,0.35489795,0.3936647,0.035121273,0.46914375,0.73227096,0.30851853,0.699998,0.5802828,0.1,0.20564568,0.2219934,0.4533578,0.055846423,0.7,2,MG Road,MG Road,MG Road,St. John's Road,secondary,secondary,Residential Hub,0.17627104228510265,-1.2394585999770108e-06
EDGE_94_43009,94,43009,12.973598,77.59362,,20.0,0.24,0.22222222,0.303207,0.041666668,0.39805827,0.28987908,0.2229621,0.56858486,0.440442,0.25880876,0.45339403,0.59297854,0.24255556,0.7370465,0.51552826,1.0456822,0.38028038,0.15137774,0.3332748,0.2739965,0.70416665,1,MG Road,MG Road,MG Road,Unnamed Road,unclassified,unclassified,Residential Hub,0.11170874068420186,-1.2394585999770108e-06
EDGE_95_43010,95,43010,12.978557,77.597694,,30.0,0.6,0.6296296,0.2419825,0.041666668,0.29126215,0.15257722,0.40259475,0.3610379,0.45068067,0.26902738,0.4943265,0.42694396,0.3844074,0.63025844,0.51714617,1.2075067,0.5748261,0.15033472,0.35428616,0.21989529,0.70416665,2,MG Road,MG Road,MG Road,King's Road,unclassified,unclassified,Residential Hub,0.1359106800460682,-1.2394585999770108e-06
EDGE_96_43011,96,43011,12.976844,77.5964,,25.0,0.36,0.33333334,0.16034986,0.125,0.3106796,0.059290655,0.24610496,0.308042,0.45195562,0.19991398,0.4237762,0.54508,0.27033332,0.7487685,0.56937784,1.4033183,0.40834388,0.1107939,0.36704126,0.20418848,0.7125,1,MG Road,MG Road,MG Road,Unnamed Road,unclassified,unclassified,Residential Hub,0.1693841473097433,-1.2394585999770108e-06
EDGE_43012_43013,43012,43013,12.965375,77.61787,,50.0,0.48,0.44444445,0.008746356,0.0,0.2524272,0.3438889,0.2666239,0.6124496,0.45221975,0.07907722,0.43543342,0.5665563,0.3611111,0.55814946,0.48690486,0.1,0.4342208,0.15007707,0.43581575,0.010471204,0.7,1,MG Road,MG Road,MG Road,Lower Agaram Road,secondary,secondary,Residential Hub,0.07508984119088338,-1.2394585999770108e-06
EDGE_98_43014,98,43014,12.965453,77.61831,,60.0,0.44,0.4074074,0.005830904,0.0,0.26213592,0.35564387,0.39374927,0.63489974,0.47253233,0.07176527,0.452299,0.62027735,0.41485184,0.6391144,0.5175845,0.122608274,0.35069418,0.12509337,0.50376576,0.010471204,0.7,1,MG Road,MG Road,MG Road,Victoria Road,primary,primary,Residential Hub,0.07494989287877848,-1.2394585999770108e-06
EDGE_99_43015,99,43015,12.9667845,77.6204,,50.0,0.32,0.37037036,0.005830904,0.0,0.2815534,0.4021223,0.32774928,0.60329974,0.43249068,0.052194588,0.46514487,0.63210464,0.42459258,0.6326344,0.50882006,0.1,0.3669734,0.17822403,0.44809496,0.005235602,0.7,2,MG Road,MG Road,MG Road,Unnamed Road,primary,primary_link,Residential Hub,0.0793725538898303,-1.2394585999770108e-06
EDGE_100_43016,100,43016,12.9667015,77.62043,,60.0,0.32,0.37037036,0.005830904,0.0,0.2815534,0.40557325,0.32774928,0.6132997,0.44205946,0.051671028,0.46012595,0.644234,0.44559258,0.4933845,0.5008032,0.1,0.30543494,0.17281367,0.5228539,0.0034904014,0.7,2,MG Road,MG Road,MG Road,Victoria Road,primary,primary,Residential Hub,0.0526352079875939,-1.2394585999770108e-06
EDGE_101_43017,101,43017,12.962483,77.618935,,40.0,0.24,0.22222222,0.0,0.0,0.1553398,0.50397027,0.132,0.3092,0.46576953,0.03704712,0.45615366,0.62138027,0.27055556,0.7225929,0.5884798,0.1,0.30447865,0.22067547,0.46711636,0.0034904014,0.7,1,MG Road,MG Road,MG Road,Old Race Course Road,tertiary,tertiary,Residential Hub,0.21789642448224777,-1.2394585999770108e-06
EDGE_102_43018,102,43018,12.962304,77.618355,,40.0,0.2,0.18518518,0.0,0.0,0.16504854,0.49988362,0.11,0.302,0.42204747,0.0326178,0.43811756,0.64931166,0.2612963,0.6897545,0.57517743,0.22638872,0.28321937,0.16411954,0.44449398,0.008726004,0.7,1,MG Road,MG Road,MG Road,Old Race Course Road,tertiary,tertiary,Residential Hub,0.19116009478321683,-1.2394585999770108e-06
EDGE_103_43019,103,43019,12.963882,77.618256,,50.0,0.36,0.33333334,0.0,0.0,0.21359223,0.4275432,0.198,0.5898,0.42635575,0.0566178,0.46058482,0.61875993,0.33333334,0.60274434,0.5006584,0.5336341,0.36825642,0.1769887,0.44964164,0.008726004,0.7,1,MG Road,MG Road,MG Road,Lower Agram Road,secondary,secondary,Residential Hub,0.09502149907026272,-1.2394585999770108e-06
EDGE_43020_43021,43020,43021,12.980575,77.603386,,40.0,0.48,0.44444445,0.5218659,0.0,0.33009708,0.23246168,0.42055976,0.4150239,0.44734487,0.4194051,0.45806846,0.53801876,0.3261111,0.69820964,0.51484615,0.23957804,0.56250066,0.08147159,0.22878173,0.37521815,0.7,1,MG Road,MG Road,MG Road,Infantry Road,tertiary,tertiary,Commercial Hub,0.10699304139465393,-1.2394585999770108e-06
EDGE_105_43022,105,43022,12.981456,77.60315,,40.0,0.24,0.22222222,0.5451895,0.0,0.36893204,0.20896679,0.29555684,0.37462273,0.426357,0.40594262,0.44969317,0.633204,0.27055556,0.78380764,0.54822016,0.3388799,0.44077602,0.166914,0.25479543,0.41535777,0.7,1,MG Road,MG Road,MG Road,Central Street,tertiary,tertiary,Commercial Hub,0.13599300593266908,-1.2394585999770108e-06
EDGE_106_43023,106,43023,12.979706,77.60363,,40.0,0.48,0.5185185,0.43440235,0.0,0.3106796,0.26934162,0.3943207,0.4045283,0.41088703,0.35386848,0.44204944,0.5193265,0.38462964,0.6146793,0.49741423,0.35594177,0.5591533,0.1869707,0.3015936,0.28795812,0.7,2,MG Road,MG Road,MG Road,Lady Curzon Road,tertiary,tertiary,Residential Hub,0.10028443639318727,-1.2394585999770108e-06
EDGE_107_43024,107,43024,12.978751,77.604195,,60.0,0.48,0.5185185,0.22740525,0.0,0.30097088,0.3111666,0.48222157,0.56868863,0.4062061,0.25391352,0.43442014,0.5957308,0.48262963,0.56423706,0.4864264,0.23630147,0.4843271,0.15574439,0.39039823,0.2652705,0.7,2,MG Road,MG Road,MG Road,Cubbon Road,primary,primary,Residential Hub,0.0350785399291584,-1.2394585999770108e-06
EDGE_108_43025,108,43025,12.966993,77.60931,,20.0,0.8,0.8148148,0.13702624,0.083333336,0.24271844,0.35289907,0.48110786,0.64144313,0.44825628,0.26224646,0.40608197,0.3445972,0.40620372,0.57393813,0.43011278,0.36242852,0.6548833,0.14778046,0.38999915,0.2408377,0.7083333,2,MG Road,MG Road,MG Road,Castle Street,residential,residential,Residential Hub,0.06886380817467644,-1.2394585999770108e-06
EDGE_109_43026,109,43026,12.966744,77.60919,,30.0,0.8,0.8148148,0.12536444,0.083333336,0.24271844,0.3666493,0.6276093,0.71404374,0.5048117,0.24495675,0.49271554,0.44763055,0.5567037,0.3998062,0.4404643,0.28562346,0.628891,0.1411048,0.42025667,0.20069808,0.7083333,2,MG Road,MG Road,MG Road,Richmond Road,primary,primary,Residential Hub,0.012333920750076915,-1.2394585999770108e-06
EDGE_110_43027,110,43027,12.981881,77.59471,,60.0,0.64,0.5925926,0.11953353,0.041666668,0.3592233,0.22213705,0.53786004,0.584544,0.4656977,0.24139132,0.47249854,0.54825366,0.46114814,0.5271653,0.4871963,0.1,0.54695463,0.23230149,0.42993,0.2914485,0.70416665,1,MG Road,MG Road,MG Road,Raj Bhavan Road,primary,primary,Residential Hub,0.050855190735582055,-1.2394585999770108e-06
EDGE_111_43028,111,43028,12.981385,77.59432,,60.0,0.64,0.6666667,0.09620991,0.083333336,0.3398058,0.23965329,0.530863,0.6817452,0.4119116,0.23506235,0.48020586,0.5347599,0.5196667,0.456841,0.44212115,0.20743088,0.5365653,0.06858962,0.4014547,0.2914485,0.7083333,2,MG Road,MG Road,MG Road,Doctor B R Ambedkar Veedhi,primary,primary,Residential Hub,-0.016741068961799707,-1.2394585999770108e-06
EDGE_112_43029,112,43029,12.985331,77.594406,,40.0,0.52,0.5555556,0.18367347,0.083333336,0.37864077,0.13776726,0.34110203,0.38164082,0.51193327,0.24594975,0.41523987,0.4741978,0.3938889,0.6189864,0.54093444,0.5591511,0.51773036,0.21281858,0.3996879,0.2565445,0.7083333,2,MG Road,MG Road,MG Road,Ali Asker Road,tertiary,tertiary,Residential Hub,0.14656244748509434,-1.2394585999770108e-06
EDGE_113_43030,113,43030,12.981073,77.60696,,40.0,0.36,0.4074074,0.5131195,0.0,0.3106796,0.1753465,0.35193586,0.39237434,0.42994684,0.40113416,0.43500406,0.55805296,0.35685185,0.6757709,0.5210844,0.35391682,0.5150548,0.17016119,0.2673188,0.38743454,0.7,2,MG Road,MG Road,MG Road,Bowring Hospital Road,tertiary,tertiary,Commercial Hub,0.10928354341258778,-1.2394585999770108e-06
EDGE_114_43031,114,43031,12.981192,77.60783,,40.0,0.28,0.25925925,0.44606414,0.0,0.29126215,0.21956119,0.28781924,0.3699277,0.5134841,0.34691733,0.44789493,0.59225106,0.2798148,0.6855583,0.56172055,0.16816397,0.43725392,0.12555833,0.27294704,0.34729493,0.7,1,MG Road,MG Road,MG Road,Main Guard Cross Road,tertiary,tertiary,Residential Hub,0.14938885218607306,-1.2394585999770108e-06
EDGE_115_43032,115,43032,12.978692,77.60694,,40.0,0.56,0.5185185,0.2361516,0.0,0.2815534,0.31841937,0.37884548,0.3951382,0.44703382,0.24785985,0.46072012,0.50848246,0.34462962,0.61474717,0.51246774,0.2842616,0.5335906,0.17694706,0.3669719,0.19197208,0.7,1,MG Road,MG Road,MG Road,Main Guard Cross Road,tertiary,tertiary,Residential Hub,0.12854127767625903,-1.2394585999770108e-06
EDGE_116_43033,116,43033,12.982003,77.603935,,40.0,0.28,0.4074074,0.5947522,0.0,0.34951457,0.13838825,0.33242565,0.38777027,0.46064502,0.43424582,0.4269174,0.5488435,0.39685184,0.6295178,0.52720326,0.20974162,0.511463,0.1706213,0.23893142,0.41535777,0.7,3,MG Road,MG Road,MG Road,Hospital Road,tertiary,tertiary,Commercial Hub,0.10462200406000274,-1.2394585999770108e-06
EDGE_117_43034,117,43034,12.984126,77.604385,,40.0,0.12,0.11111111,0.4373178,0.0,0.3883495,0.1604048,0.19719534,0.34007815,0.43537447,0.30746317,0.50202084,0.6749432,0.24277778,0.7467194,0.56702536,0.20636505,0.3500303,0.10056299,0.26601014,0.30890054,0.7,1,MG Road,MG Road,MG Road,Meenakshi Kovil Street,tertiary,tertiary,Residential Hub,0.1419888683023786,-1.2394585999770108e-06
